date,region,category,value
2018-09-29,West,Furniture,124.534
2018-09-29,West,Office Supplies,278.712
2018-09-30,West,Technology,159.98
2018-09-30,West,Office Supplies,183.58999999999997
2018-09-30,Central,Office Supplies,11.646
2018-09-30,East,Office Supplies,185.54399999999998
2018-10-01,Central,Office Supplies,111.52199999999999
2018-10-01,East,Technology,1704.89
2018-10-01,West,Furniture,559.76
2018-10-01,West,Office Supplies,497.544
2018-10-01,West,Technology,104.75
2018-10-02,West,Furniture,235.22400000000002
2018-10-02,West,Office Supplies,1853.054
2018-10-02,West,Technology,453.944
2018-10-02,South,Office Supplies,82.332
2018-10-02,Central,Office Supplies,155.118
2018-10-02,East,Technology,65.99
2018-10-02,Central,Furniture,157.74
2018-10-02,South,Furniture,2365.5
2018-10-02,East,Office Supplies,49.12
2018-10-03,Central,Office Supplies,1814.6200000000001
2018-10-03,East,Furniture,83.92
2018-10-03,East,Office Supplies,29.209999999999997
2018-10-03,East,Technology,371.97
2018-10-03,South,Office Supplies,33.472
2018-10-03,West,Furniture,171.288
2018-10-04,East,Furniture,19.98
2018-10-05,East,Furniture,221.382
2018-10-05,East,Office Supplies,75.792
2018-10-05,East,Technology,5448.6900000000005
2018-10-05,West,Furniture,714.4200000000001
2018-10-05,West,Office Supplies,152.516
2018-10-05,West,Technology,71.816
2018-10-06,West,Office Supplies,265.78
2018-10-06,West,Furniture,41.96
2018-10-06,East,Technology,319.96
2018-10-06,East,Office Supplies,553.12
2018-10-07,Central,Office Supplies,89.75999999999999
2018-10-07,South,Furniture,154.764
2018-10-07,South,Office Supplies,650.062
2018-10-07,South,Technology,222.384
2018-10-07,West,Furniture,307.666
2018-10-07,West,Technology,1324.574
2018-10-08,East,Office Supplies,42.76
2018-10-08,East,Furniture,145.764
2018-10-08,West,Office Supplies,40.68
2018-10-08,West,Technology,379.152
2018-10-09,East,Office Supplies,50.036
2018-10-09,East,Furniture,360.23999999999995
2018-10-09,South,Office Supplies,10.816
2018-10-09,Central,Furniture,973.153
2018-10-09,Central,Office Supplies,67.144
2018-10-09,West,Office Supplies,35.2
2018-10-10,Central,Furniture,239.358
2018-10-12,West,Office Supplies,187.592
2018-10-12,South,Office Supplies,7.968
2018-10-12,West,Technology,1031.83
2018-10-12,East,Technology,45.0
2018-10-12,Central,Technology,1201.408
2018-10-12,East,Furniture,2868.724
2018-10-12,Central,Furniture,254.604
2018-10-12,East,Office Supplies,17.9
2018-10-12,Central,Office Supplies,10.368
2018-10-13,Central,Furniture,10.476
2018-10-13,Central,Office Supplies,160.096
2018-10-13,East,Office Supplies,1019.276
2018-10-13,South,Furniture,1504.52
2018-10-13,South,Office Supplies,385.55
2018-10-13,West,Office Supplies,5083.96
2018-10-13,West,Technology,241.924
2018-10-14,West,Technology,46.36
2018-10-14,West,Furniture,9.46
2018-10-14,Central,Office Supplies,40.852000000000004
2018-10-14,East,Office Supplies,37.66
2018-10-15,East,Office Supplies,13.05
2018-10-15,West,Furniture,532.96
2018-10-15,West,Office Supplies,471.93
2018-10-16,West,Office Supplies,307.776
2018-10-16,West,Technology,599.985
2018-10-16,South,Technology,18.528
2018-10-16,South,Office Supplies,124.75
2018-10-16,South,Furniture,1875.258
2018-10-16,East,Furniture,547.3
2018-10-17,East,Office Supplies,62.92
2018-10-17,West,Office Supplies,10.64
2018-10-17,West,Technology,52.792
2018-10-19,West,Office Supplies,80.084
2018-10-19,West,Furniture,54.928
2018-10-19,South,Office Supplies,1633.188
2018-10-19,East,Technology,309.576
2018-10-19,East,Furniture,56.56
2018-10-19,Central,Technology,16.68
2018-10-19,Central,Office Supplies,31.544
2018-10-19,Central,Furniture,419.67420000000004
2018-10-19,East,Office Supplies,179.636
2018-10-20,South,Technology,15.984
2018-10-20,West,Office Supplies,24.678
2018-10-20,South,Furniture,43.936
2018-10-20,East,Office Supplies,735.486
2018-10-20,East,Furniture,284.364
2018-10-20,South,Office Supplies,229.41
2018-10-21,Central,Furniture,262.11
2018-10-21,Central,Office Supplies,993.832
2018-10-21,Central,Technology,1439.92
2018-10-21,East,Office Supplies,243.22400000000002
2018-10-21,East,Technology,329.988
2018-10-21,South,Furniture,729.648
2018-10-21,South,Office Supplies,17.856
2018-10-21,West,Furniture,478.48
2018-10-21,West,Office Supplies,13.742999999999999
2018-10-21,West,Technology,28.4
2018-10-22,West,Office Supplies,3.168
2018-10-22,West,Furniture,756.361
2018-10-22,East,Technology,13685.258
2018-10-22,Central,Office Supplies,369.53
2018-10-22,Central,Furniture,248.98
2018-10-22,East,Office Supplies,95.58
2018-10-23,South,Technology,863.88
2018-10-23,Central,Office Supplies,296.454
2018-10-23,Central,Technology,879.1600000000001
2018-10-23,East,Furniture,1193.4
2018-10-23,East,Office Supplies,83.62
2018-10-23,East,Technology,35.88
2018-10-24,Central,Furniture,517.405
2018-10-24,South,Office Supplies,11.68
2018-10-26,East,Technology,180.192
2018-10-26,East,Office Supplies,129.48
2018-10-26,South,Furniture,356.85
2018-10-26,Central,Office Supplies,61.775999999999996
2018-10-26,Central,Technology,19.99
2018-10-26,South,Office Supplies,251.58
2018-10-27,West,Furniture,746.241
2018-10-27,West,Office Supplies,44.784
2018-10-27,West,Technology,167.8
2018-10-27,South,Office Supplies,68.967
2018-10-27,Central,Office Supplies,31.344
2018-10-27,Central,Technology,27.184
2018-10-28,Central,Office Supplies,15.552
2018-10-28,Central,Technology,50.176
2018-10-28,East,Office Supplies,69.91
2018-10-28,South,Furniture,77.952
2018-10-28,South,Office Supplies,195.136
2018-10-29,East,Office Supplies,46.96
2018-10-30,West,Office Supplies,1875.956
2018-10-30,West,Furniture,993.4520000000001
2018-10-30,South,Office Supplies,171.04000000000002
2018-10-30,South,Furniture,33.94
2018-10-30,West,Technology,148.48
2018-10-30,East,Office Supplies,31.904
2018-10-30,East,Furniture,7.168
2018-10-30,Central,Office Supplies,54.192
2018-10-30,Central,Furniture,267.198
2018-10-30,East,Technology,442.4
2018-10-31,Central,Technology,508.768
2018-10-31,Central,Office Supplies,15.16
2018-11-01,East,Office Supplies,230.69
2018-11-01,West,Furniture,2665.62
2018-11-01,West,Office Supplies,25.12
2018-11-02,Central,Office Supplies,196.016
2018-11-02,East,Office Supplies,413.584
2018-11-02,East,Technology,859.2
2018-11-02,South,Furniture,975.92
2018-11-02,South,Office Supplies,70.8
2018-11-02,South,Technology,2249.91
2018-11-02,West,Furniture,25.02
2018-11-02,West,Office Supplies,1345.252
2018-11-02,East,Furniture,158.68400000000003
2018-11-03,South,Technology,1321.3600000000001
2018-11-03,West,Office Supplies,194.108
2018-11-03,West,Furniture,2508.058
2018-11-03,West,Technology,243.25
2018-11-03,South,Office Supplies,125.82
2018-11-03,East,Technology,40.776
2018-11-03,East,Office Supplies,11.673
2018-11-03,Central,Office Supplies,75.9
2018-11-03,South,Furniture,15.992
2018-11-04,Central,Office Supplies,89.52000000000001
2018-11-04,East,Office Supplies,194.352
2018-11-04,East,Technology,70.72
2018-11-04,South,Furniture,523.764
2018-11-04,South,Office Supplies,189.896
2018-11-04,South,Technology,9599.844
2018-11-05,West,Technology,159.99
2018-11-05,West,Office Supplies,259.34
2018-11-05,East,Technology,490.73
2018-11-05,Central,Office Supplies,256.18
2018-11-05,East,Furniture,396.024
2018-11-05,Central,Technology,492.768
2018-11-05,East,Office Supplies,300.032
2018-11-06,West,Furniture,2495.158
2018-11-06,West,Office Supplies,199.742
2018-11-06,West,Technology,125.91
2018-11-06,South,Office Supplies,808.876
2018-11-06,Central,Office Supplies,59.688
2018-11-06,East,Office Supplies,413.17199999999997
2018-11-06,East,Furniture,127.372
2018-11-06,Central,Furniture,30.56
2018-11-06,South,Furniture,28.272
2018-11-07,Central,Office Supplies,38.16
2018-11-07,East,Furniture,623.322
2018-11-07,East,Office Supplies,100.94
2018-11-07,East,Technology,367.85
2018-11-07,West,Office Supplies,21.792
2018-11-07,West,Technology,1261.314
2018-11-08,East,Furniture,274.2
2018-11-08,East,Office Supplies,109.9
2018-11-09,West,Furniture,786.488
2018-11-09,West,Office Supplies,63.56
2018-11-09,South,Technology,691.144
2018-11-09,West,Technology,99.99
2018-11-09,East,Office Supplies,2187.1600000000003
2018-11-09,East,Furniture,96.53
2018-11-09,East,Technology,826.62
2018-11-10,West,Technology,649.32
2018-11-10,West,Office Supplies,502.13199999999995
2018-11-10,West,Furniture,1140.56
2018-11-10,East,Office Supplies,931.176
2018-11-10,East,Technology,430.88
2018-11-10,South,Office Supplies,11.52
2018-11-10,Central,Furniture,341.96
2018-11-11,Central,Office Supplies,300.29600000000005
2018-11-11,Central,Technology,35.184
2018-11-11,East,Office Supplies,45.848
2018-11-11,South,Furniture,88.92
2018-11-11,South,Office Supplies,1158.12
2018-11-11,West,Furniture,34.92
2018-11-11,West,Office Supplies,151.93
2018-11-12,West,Technology,783.856
2018-11-12,West,Office Supplies,200.716
2018-11-12,West,Furniture,227.45600000000002
2018-11-12,South,Office Supplies,26.72
2018-11-12,Central,Technology,112.77600000000001
2018-11-12,East,Office Supplies,247.792
2018-11-12,Central,Office Supplies,899.8960000000001
2018-11-12,Central,Furniture,22.848
2018-11-12,East,Technology,389.32599999999996
2018-11-13,South,Technology,239.92
2018-11-13,West,Technology,104.95
2018-11-13,West,Office Supplies,916.5740000000001
2018-11-13,West,Furniture,2404.704
2018-11-13,South,Office Supplies,731.0319999999999
2018-11-13,Central,Office Supplies,301.492
2018-11-13,East,Office Supplies,22.43
2018-11-13,East,Furniture,154.95
2018-11-13,Central,Furniture,205.9992
2018-11-13,East,Technology,1551.3690000000001
2018-11-14,Central,Office Supplies,82.31
2018-11-14,Central,Technology,167.952
2018-11-14,East,Office Supplies,108.648
2018-11-14,East,Technology,119.94
2018-11-14,West,Furniture,321.568
2018-11-14,West,Office Supplies,34.24
2018-11-15,South,Furniture,559.2
2018-11-16,West,Office Supplies,990.47
2018-11-16,West,Technology,2027.8560000000002
2018-11-16,West,Furniture,289.59
2018-11-16,East,Technology,1212.322
2018-11-16,East,Office Supplies,234.99599999999998
2018-11-17,Central,Furniture,327.7328
2018-11-17,Central,Technology,239.96
2018-11-17,East,Furniture,187.76
2018-11-17,East,Office Supplies,1381.2600000000002
2018-11-17,East,Technology,10499.97
2018-11-17,South,Office Supplies,303.28000000000003
2018-11-17,South,Technology,431.16
2018-11-17,West,Office Supplies,37.67
2018-11-18,West,Technology,132.52
2018-11-18,West,Office Supplies,277.028
2018-11-18,South,Office Supplies,600.184
2018-11-18,Central,Furniture,152.966
2018-11-18,East,Office Supplies,38.864
2018-11-18,Central,Office Supplies,193.244
2018-11-18,East,Technology,74.95
2018-11-19,West,Furniture,18.7
2018-11-19,West,Technology,31.968
2018-11-19,West,Office Supplies,305.01
2018-11-19,South,Office Supplies,69.98
2018-11-19,Central,Furniture,1682.6109999999999
2018-11-19,East,Office Supplies,2694.441
2018-11-19,East,Furniture,79.974
2018-11-19,Central,Office Supplies,1692.708
2018-11-19,South,Furniture,821.88
2018-11-20,West,Furniture,326.52000000000004
2018-11-20,Central,Office Supplies,22.0
2018-11-20,East,Furniture,317.19399999999996
2018-11-20,East,Office Supplies,115.72999999999999
2018-11-20,East,Technology,1832.93
2018-11-20,South,Furniture,237.14800000000002
2018-11-20,South,Office Supplies,52.696
2018-11-20,West,Office Supplies,84.056
2018-11-21,West,Technology,1699.9679999999998
2018-11-21,West,Furniture,70.98
2018-11-21,West,Office Supplies,334.896
2018-11-21,East,Furniture,27.42
2018-11-21,East,Office Supplies,47.744
2018-11-21,Central,Technology,55.176
2018-11-22,Central,Office Supplies,35.712
2018-11-23,Central,Furniture,162.649
2018-11-23,Central,Office Supplies,435.184
2018-11-23,Central,Technology,418.344
2018-11-23,East,Furniture,24.048
2018-11-23,East,Office Supplies,7.476
2018-11-23,South,Office Supplies,3.304
2018-11-23,South,Technology,102.104
2018-11-24,West,Furniture,435.168
2018-11-24,South,Technology,79.1
2018-11-24,South,Office Supplies,1870.209
2018-11-24,West,Office Supplies,472.136
2018-11-24,East,Office Supplies,432.72400000000005
2018-11-24,East,Furniture,1298.8600000000001
2018-11-24,Central,Office Supplies,57.876
2018-11-24,East,Technology,89.988
2018-11-25,West,Technology,39.96
2018-11-25,West,Furniture,359.499
2018-11-25,South,Office Supplies,48.87
2018-11-25,West,Office Supplies,49.72
2018-11-25,Central,Technology,299.96
2018-11-25,Central,Office Supplies,588.338
2018-11-25,Central,Furniture,853.93
2018-11-25,South,Furniture,1425.88
2018-11-26,Central,Furniture,1240.3
2018-11-26,Central,Office Supplies,33.568
2018-11-26,Central,Technology,2007.98
2018-11-26,East,Furniture,135.3
2018-11-26,East,Office Supplies,417.48199999999997
2018-11-26,East,Technology,1200.702
2018-11-26,South,Office Supplies,12.84
2018-11-27,West,Technology,223.728
2018-11-27,West,Office Supplies,362.038
2018-11-27,South,Office Supplies,52.344
2018-11-27,West,Furniture,18.84
2018-11-27,Central,Technology,143.73
2018-11-27,Central,Office Supplies,656.22
2018-11-27,Central,Furniture,46.94
2018-11-27,East,Office Supplies,114.414
2018-11-28,East,Furniture,4659.14
2018-11-28,East,Office Supplies,122.496
2018-11-28,East,Technology,1979.89
2018-11-28,West,Office Supplies,151.418
2018-11-29,South,Furniture,491.888
2018-11-30,West,Furniture,25.83
2018-11-30,South,Technology,455.952
2018-11-30,South,Office Supplies,173.8
2018-11-30,South,Furniture,1781.682
2018-11-30,Central,Technology,95.976
2018-11-30,East,Office Supplies,1241.3980000000001
2018-11-30,East,Furniture,2322.2160000000003
2018-11-30,Central,Office Supplies,2.368
2018-11-30,East,Technology,546.06
2018-12-01,West,Technology,982.328
2018-12-01,West,Office Supplies,692.443
2018-12-01,West,Furniture,842.28
2018-12-01,East,Technology,83.328
2018-12-01,Central,Technology,351.78
2018-12-01,East,Furniture,1382.954
2018-12-01,Central,Office Supplies,254.488
2018-12-01,Central,Furniture,317.058
2018-12-01,East,Office Supplies,424.519
2018-12-02,West,Technology,146.968
2018-12-02,West,Office Supplies,1255.662
2018-12-02,West,Furniture,2816.792
2018-12-02,South,Office Supplies,161.046
2018-12-02,South,Furniture,701.96
2018-12-02,East,Technology,1131.138
2018-12-02,Central,Technology,2479.96
2018-12-02,Central,Office Supplies,306.78000000000003
2018-12-02,Central,Furniture,8.752
2018-12-02,East,Office Supplies,942.124
2018-12-03,South,Technology,47.992
2018-12-03,West,Office Supplies,237.424
2018-12-03,West,Furniture,578.248
2018-12-03,West,Technology,179.088
2018-12-03,South,Office Supplies,98.446
2018-12-03,East,Office Supplies,101.694
2018-12-03,Central,Furniture,13.592
2018-12-03,East,Technology,136.99
2018-12-03,Central,Office Supplies,10.368
2018-12-04,Central,Office Supplies,70.368
2018-12-04,Central,Technology,542.75
2018-12-04,East,Furniture,992.782
2018-12-04,East,Office Supplies,117.01
2018-12-04,East,Technology,255.968
2018-12-04,South,Technology,649.0
2018-12-04,West,Office Supplies,11.76
2018-12-05,West,Technology,31.176
2018-12-05,West,Office Supplies,398.7
2018-12-05,West,Furniture,199.9
2018-12-05,East,Technology,205.03
2018-12-05,Central,Technology,99.39
2018-12-05,East,Furniture,121.58
2018-12-05,Central,Office Supplies,100.34
2018-12-05,East,Office Supplies,297.02
2018-12-06,West,Office Supplies,10.68
2018-12-07,West,Office Supplies,50.04
2018-12-07,West,Technology,374.376
2018-12-07,South,Technology,52.0
2018-12-07,East,Technology,127.984
2018-12-07,South,Furniture,82.38
2018-12-07,Central,Office Supplies,1909.094
2018-12-07,South,Office Supplies,320.64
2018-12-08,West,Technology,1379.9260000000002
2018-12-08,West,Office Supplies,524.134
2018-12-08,West,Furniture,2583.321
2018-12-08,East,Office Supplies,930.288
2018-12-08,East,Technology,83.988
2018-12-08,Central,Technology,178.11
2018-12-08,Central,Office Supplies,1178.33
2018-12-08,Central,Furniture,459.92
2018-12-08,East,Furniture,325.024
2018-12-09,South,Technology,1546.43
2018-12-09,West,Technology,444.768
2018-12-09,West,Office Supplies,632.5649999999999
2018-12-09,West,Furniture,1044.585
2018-12-09,South,Office Supplies,281.08000000000004
2018-12-09,Central,Technology,104.88
2018-12-09,East,Office Supplies,108.496
2018-12-09,Central,Office Supplies,424.938
2018-12-09,Central,Furniture,882.648
2018-12-10,West,Technology,144.92000000000002
2018-12-10,West,Office Supplies,441.604
2018-12-10,West,Furniture,1669.6
2018-12-10,South,Technology,638.94
2018-12-10,South,Office Supplies,45.84
2018-12-10,East,Technology,14.2
2018-12-10,East,Office Supplies,451.29100000000005
2018-12-10,East,Furniture,398.8
2018-12-10,Central,Office Supplies,34.5
2018-12-10,South,Furniture,33.864
2018-12-11,East,Technology,285.81
2018-12-11,South,Technology,73.568
2018-12-11,South,Office Supplies,13.584
2018-12-11,South,Furniture,786.659
2018-12-11,East,Office Supplies,62.792
2018-12-11,East,Furniture,63.686
2018-12-11,Central,Technology,116.312
2018-12-11,Central,Office Supplies,24.44
2018-12-11,Central,Furniture,598.1840000000001
2018-12-13,East,Furniture,287.976
2018-12-13,West,Furniture,201.04
2018-12-13,West,Office Supplies,91.92000000000002
2018-12-14,Central,Furniture,1299.7
2018-12-14,Central,Office Supplies,95.232
2018-12-14,Central,Technology,319.92
2018-12-14,East,Furniture,526.582
2018-12-14,East,Office Supplies,116.84
2018-12-14,East,Technology,1199.98
2018-12-14,South,Technology,204.55
2018-12-14,West,Furniture,26.25
2018-12-14,West,Office Supplies,108.66
2018-12-15,West,Office Supplies,77.15
2018-12-15,West,Technology,196.776
2018-12-15,West,Furniture,22.77
2018-12-15,Central,Office Supplies,10.192
2018-12-16,Central,Office Supplies,10.8
2018-12-16,East,Office Supplies,33.376
